"timestamp","ticker","price","volume","source","time","diff"
"1721","MSFT","436.0865478515625","15808800.0","simulated","1781956289108","1"
"1721","MSFT","430.3467712402344","20940400.0","simulated","1781956289118","1"
"1721","GOOGL","171.30909729003906","49585200.0","simulated","1781956289128","1"
"1721","AAPL","216.08815002441406","41601300.0","simulated","1781956289138","1"
"1721","GOOGL","165.72218322753906","41336900.0","simulated","1781956289148","1"
"1721","GOOGL","166.00003051757813","44852000.0","simulated","1781956289158","1"
"1721","GOOGL","179.63490295410156","20734100.0","simulated","1781956289168","1"
"1721","GOOGL","182.5126953125","18290700.0","simulated","1781956289178","1"
"1721","GOOGL","180.27992248535156","24100300.0","simulated","1781956289188","1"
"1721","GOOGL","176.3303680419922","25315700.0","simulated","1781956289198","1"
"1721","GOOGL","185.10275268554688","16474000.0","simulated","1781956289208","1"
"1721","GOOGL","180.3990020751953","36352700.0","simulated","1781956289218","1"
"1721","MSFT","418.68994140625","23583800.0","simulated","1781956289228","1"
"1721","MSFT","411.92626953125","29943800.0","simulated","1781956289238","1"
"1721","MSFT","422.2637939453125","26805800.0","simulated","1781956289248","1"
"1721","MSFT","437.967041015625","13107100.0","simulated","1781956289258","1"
"1721","MSFT","442.5647888183594","17175700.0","simulated","1781956289268","1"
"1721","MSFT","446.9360656738281","14429400.0","simulated","1781956289278","1"
"1721","MSFT","433.5563049316406","20794800.0","simulated","1781956289288","1"
"1721","MSFT","436.6575927734375","21778000.0","simulated","1781956289298","1"
"1721","AAPL","215.6221923828125","51391200.0","simulated","1781956289308","1"
"1721","AAPL","216.66317749023438","61777600.0","simulated","1781956289328","1"
"1721","AAPL","232.8033447265625","43234300.0","simulated","1781956289338","1"
"1721","AAPL","222.3836212158203","49151500.0","simulated","1781956289348","1"
"1722","GS","473.0738525390625","1599500.0","simulated","1781956289358","1"
"1722","GS","488.73358154296875","2658900.0","simulated","1781956289368","1"
"1722","GS","451.874267578125","6115500.0","simulated","1781956289378","1"
"1722","GS","485.50750732421875","2642500.0","simulated","1781956289388","1"
"1722","JPM","193.1858673095703","9204400.0","simulated","1781956289398","1"
"1722","JPM","193.12802124023438","10605800.0","simulated","1781956289408","1"
"1722","JPM","203.25965881347656","6533600.0","simulated","1781956289418","1"
"1722","JPM","207.4434356689453","8850700.0","simulated","1781956289428","1"
"1722","JPM","205.13949584960938","9071600.0","simulated","1781956289438","1"
"1722","JPM","200.47372436523438","10918600.0","simulated","1781956289448","1"
"1722","JPM","191.97122192382813","18041700.0","simulated","1781956289462","1"
"1722","JPM","187.8838653564453","13927000.0","simulated","1781956289468","1"
"1722","GS","440.717529296875","4177200.0","simulated","1781956289478","1"
"1722","GS","454.1497802734375","2587600.0","simulated","1781956289488","1"
"1722","GS","480.17877197265625","4006800.0","simulated","1781956289498","1"
"1722","GS","451.4710388183594","2209300.0","simulated","1781956289508","1"
"1722","AAPL","208.01805114746094","63516400.0","simulated","1781956289518","1"
"1722","MSFT","411.8770446777344","42891400.0","simulated","1781956289528","1"
"1722","MSFT","410.65618896484375","30296400.0","simulated","1781956289538","1"
"1722","MSFT","420.1274108886719","15125800.0","simulated","1781956289548","1"
"1722","MSFT","393.4269714355469","24946500.0","simulated","1781956289558","1"
"1722","MSFT","392.2652587890625","20650900.0","simulated","1781956289568","1"
"1722","GOOGL","157.07879638671875","49004600.0","simulated","1781956289590","1"
"1722","GOOGL","157.7238311767578","25138600.0","simulated","1781956289598","1"
"1722","MSFT","402.1695556640625","29437900.0","simulated","1781956289608","1"
"1722","MSFT","389.0359802246094","40709200.0","simulated","1781956289618","1"
"1722","GOOGL","170.22743225097656","25729100.0","simulated","1781956289630","1"
"1722","GOOGL","169.45339965820313","24531400.0","simulated","1781956289638","1"
"1722","GOOGL","165.384765625","29130100.0","simulated","1781956289648","1"
"1722","GOOGL","158.03147888183594","53630700.0","simulated","1781956289658","1"
"1722","GOOGL","168.9869842529297","18959700.0","simulated","1781956289668","1"
"1722","GOOGL","168.23280334472656","20293800.0","simulated","1781956289678","1"
"1722","AAPL","207.4727783203125","119548600.0","simulated","1781956289688","1"
"1722","AAPL","220.17276000976563","50036300.0","simulated","1781956289698","1"
"1722","AAPL","216.48471069335938","62501000.0","simulated","1781956289708","1"
"1722","AAPL","216.92092895507813","41643800.0","simulated","1781956289718","1"
"1722","MSFT","416.3763732910156","32687600.0","simulated","1781956289728","1"
"1722","AAPL","205.45028686523438","69660500.0","simulated","1781956289738","1"
"1722","AAPL","216.36575317382813","36311800.0","simulated","1781956289748","1"
"1722","AAPL","217.97181701660156","105568600.0","simulated","1781956289758","1"
"1723","AAPL","223.0479736328125","46414000.0","simulated","1781956289768","1"
"1723","AAPL","215.91148376464844","38028100.0","simulated","1781956289778","1"
"1723","AAPL","219.62364196777344","44155300.0","simulated","1781956289788","1"
"1723","GOOGL","161.04820251464844","15895300.0","simulated","1781956289798","1"
"1723","AAPL","211.47808837890625","47161100.0","simulated","1781956289808","1"
"1723","AAPL","214.38291931152344","42201600.0","simulated","1781956289818","1"
"1723","AAPL","224.3680877685547","44340200.0","simulated","1781956289828","1"
"1723","AAPL","220.07029724121094","41960600.0","simulated","1781956289848","1"
"1723","GS","470.7119445800781","1622700.0","simulated","1781956289858","1"
"1723","MSFT","407.60418701171875","19414300.0","simulated","1781956289868","1"
"1723","GS","466.4010009765625","1936400.0","simulated","1781956289878","1"
"1723","GS","466.1417236328125","1839300.0","simulated","1781956289888","1"
"1723","GS","479.1226806640625","1732300.0","simulated","1781956289898","1"
"1723","MSFT","400.5155944824219","16762900.0","simulated","1781956289908","1"
"1723","GOOGL","162.90390014648438","18551700.0","simulated","1781956289918","1"
"1723","GOOGL","159.14291381835938","40591100.0","simulated","1781956289928","1"
"1723","GOOGL","160.7902069091797","25578800.0","simulated","1781956289938","1"
"1723","GOOGL","162.41766357421875","28602300.0","simulated","1781956289948","1"
"1723","GOOGL","160.06576538085938","31524300.0","simulated","1781956289958","1"
"1723","GOOGL","161.7130889892578","24208600.0","simulated","1781956289968","1"
"1723","MSFT","399.7378234863281","19276700.0","simulated","1781956289978","1"
"1723","MSFT","396.4593811035156","20203000.0","simulated","1781956289988","1"
"1723","JPM","203.9344940185547","7001000.0","simulated","1781956289998","1"
"1723","JPM","200.4544219970703","6387800.0","simulated","1781956290008","1"
"1723","JPM","198.76744079589844","6936000.0","simulated","1781956290018","1"
"1723","JPM","202.67166137695313","6999800.0","simulated","1781956290028","1"
"1723","JPM","196.714111328125","7761200.0","simulated","1781956290038","1"
"1723","GS","472.3249816894531","1243700.0","simulated","1781956290048","1"
"1723","JPM","206.26734924316406","7931200.0","simulated","1781956290058","1"
"1723","JPM","198.3914794921875","5540200.0","simulated","1781956290068","1"
"1723","GS","478.8154602050781","1545600.0","simulated","1781956290078","1"
"1723","GS","484.1537780761719","1587000.0","simulated","1781956290088","1"
"1723","MSFT","410.41009521484375","18267000.0","simulated","1781956290098","1"
"1723","MSFT","415.2626647949219","20752100.0","simulated","1781956290118","1"
"1723","MSFT","412.7377624511719","22775600.0","simulated","1781956290128","1"
"1724","GOOGL","164.88861083984375","14190400.0","simulated","1781956290138","1"
"1724","GOOGL","164.58099365234375","22902000.0","simulated","1781956290148","1"
"1724","GOOGL","162.54664611816406","22493300.0","simulated","1781956290158","1"
"1724","AAPL","224.8246612548828","30299000.0","simulated","1781956290168","1"
"1724","AAPL","224.20925903320313","40687800.0","simulated","1781956290178","1"
"1724","AAPL","225.48965454101563","30602200.0","simulated","1781956290188","1"
"1724","AAPL","225.15219116210938","38677300.0","simulated","1781956290198","1"
"1724","AAPL","228.08026123046875","51906300.0","simulated","1781956290208","1"
"1724","AAPL","224.80479431152344","38052200.0","simulated","1781956290218","1"
"1724","AAPL","226.33334350585938","35934600.0","simulated","1781956290228","1"
"1724","AAPL","222.859375","43695300.0","simulated","1781956290238","1"
"1724","MSFT","418.33013916015625","16067300.0","simulated","1781956290248","1"
"1724","MSFT","418.98101806640625","16387600.0","simulated","1781956290258","1"
"1724","GOOGL","160.54209899902344","19699800.0","simulated","1781956290268","1"
"1724","GOOGL","162.1298828125","22123800.0","simulated","1781956290278","1"
"1724","MSFT","411.080810546875","18493800.0","simulated","1781956290288","1"
"1724","MSFT","409.85772705078125","19361900.0","simulated","1781956290298","1"
"1724","AAPL","227.29611206054688","52990800.0","simulated","1781956290308","1"
"1724","AAPL","224.71546936035156","34765500.0","simulated","1781956290318","1"
"1724","GOOGL","161.6039276123047","16407400.0","simulated","1781956290328","1"
"1724","GOOGL","163.41990661621094","11821900.0","simulated","1781956290338","1"
"1724","GOOGL","165.3946990966797","22416200.0","simulated","1781956290348","1"
"1724","GOOGL","165.90078735351563","18341500.0","simulated","1781956290358","1"
"1724","GOOGL","164.3527374267578","13955700.0","simulated","1781956290378","1"
"1724","MSFT","415.755859375","15234000.0","simulated","1781956290390","1"
"1724","MSFT","407.82598876953125","13152800.0","simulated","1781956290398","1"
"1724","GS","477.5096740722656","2122700.0","simulated","1781956290408","1"
"1724","GS","487.03411865234375","977900.0","simulated","1781956290418","1"
"1724","GS","487.6197509765625","1084200.0","simulated","1781956290428","1"
"1724","GS","489.1080017089844","1751800.0","simulated","1781956290438","1"
"1724","GS","477.9033508300781","943800.0","simulated","1781956290448","1"
"1724","GS","476.66473388671875","917100.0","simulated","1781956290458","1"
"1724","GS","492.8031921386719","1838900.0","simulated","1781956290468","1"
"1724","GS","483.2608337402344","1568100.0","simulated","1781956290478","1"
"1724","GS","489.7608947753906","1566300.0","simulated","1781956290488","1"
"1724","MSFT","408.1712341308594","13492900.0","simulated","1781956290498","1"
"1724","MSFT","404.9755554199219","14882700.0","simulated","1781956290508","1"
"1724","MSFT","407.4610595703125","17045200.0","simulated","1781956290518","1"
"1724","GS","484.5570068359375","1027900.0","simulated","1781956290528","1"
"1724","MSFT","411.42596435546875","24308300.0","simulated","1781956290538","1"
"1724","JPM","207.694091796875","6090800.0","simulated","1781956290548","1"
"1724","JPM","206.7975616455078","5640000.0","simulated","1781956290558","1"
"1724","JPM","216.70751953125","8574100.0","simulated","1781956290568","1"
"1724","JPM","206.87469482421875","5202300.0","simulated","1781956290578","1"
"1724","JPM","208.83160400390625","5247100.0","simulated","1781956290588","1"
"1724","JPM","210.4511260986328","7214000.0","simulated","1781956290598","1"
"1724","JPM","211.28016662597656","5105200.0","simulated","1781956290608","1"
"1724","JPM","212.25381469726563","5185200.0","simulated","1781956290618","1"
"1724","JPM","213.32383728027344","6506400.0","simulated","1781956290638","1"
"1724","JPM","214.2107391357422","6416100.0","simulated","1781956290648","1"
"1725","JPM","209.005126953125","8935100.0","simulated","1781956290658","1"
"1725","JPM","204.81173706054688","7777000.0","simulated","1781956290668","1"
"1725","JPM","212.36949157714844","8956100.0","simulated","1781956290678","1"
"1725","JPM","211.4344024658203","7389500.0","simulated","1781956290688","1"
"1725","JPM","209.79562377929688","8067900.0","simulated","1781956290698","1"
"1725","JPM","198.1601104736328","28406900.0","simulated","1781956290708","1"
"1725","GS","451.1575622558594","3583100.0","simulated","1781956290718","1"
"1725","GS","463.2107849121094","1995600.0","simulated","1781956290728","1"
"1725","GS","471.8644714355469","1714200.0","simulated","1781956290738","1"
"1725","GS","470.79241943359375","2373600.0","simulated","1781956290748","1"
"1725","GS","473.8636779785156","1509400.0","simulated","1781956290758","1"
"1725","MSFT","402.79583740234375","14195500.0","simulated","1781956290768","1"
"1725","MSFT","403.83148193359375","20313600.0","simulated","1781956290778","1"
"1725","AAPL","219.26634216308594","67180000.0","simulated","1781956290788","1"
"1725","AAPL","218.4722900390625","51591000.0","simulated","1781956290798","1"
"1725","AAPL","220.7253875732422","36615400.0","simulated","1781956290808","1"
"1725","GOOGL","149.76519775390625","37912100.0","simulated","1781956290818","1"
"1725","GOOGL","156.036865234375","18688700.0","simulated","1781956290828","1"
"1725","GOOGL","147.71827697753906","31118800.0","simulated","1781956290852","1"
"1725","GOOGL","156.1559295654297","38945300.0","simulated","1781956290858","1"
"1725","GOOGL","147.76795959472656","39260500.0","simulated","1781956290868","1"
"1725","AAPL","221.11248779296875","50190600.0","simulated","1781956290878","1"
"1725","AAPL","219.17698669433594","48423000.0","simulated","1781956290888","1"
"1725","GOOGL","155.25291442871094","19353800.0","simulated","1781956290908","1"
"1725","AAPL","219.20675659179688","43840200.0","simulated","1781956290918","1"
"1725","MSFT","400.16241455078125","15295100.0","simulated","1781956290928","1"
"1725","MSFT","408.5262756347656","19594300.0","simulated","1781956290938","1"
"1725","GS","471.19805908203125","1828300.0","simulated","1781956290948","1"
"1725","MSFT","396.197509765625","19609500.0","simulated","1781956290958","1"
"1725","MSFT","403.298828125","15135800.0","simulated","1781956290968","1"
"1726","JPM","199.7699737548828","13658700.0","simulated","1781956290978","1"
"1726","AAPL","227.16709899902344","66781300.0","simulated","1781956290988","1"
"1726","GS","457.8506164550781","1480500.0","simulated","1781956290998","1"
"1726","GS","468.5710754394531","1500300.0","simulated","1781956291008","1"
"1726","GS","468.7931823730469","1444900.0","simulated","1781956291018","1"
"1726","GS","455.0594177246094","2426500.0","simulated","1781956291028","1"
"1726","MSFT","429.18927001953125","18874200.0","simulated","1781956291038","1"
"1726","MSFT","425.43145751953125","13834700.0","simulated","1781956291048","1"
"1726","MSFT","417.24517822265625","19266900.0","simulated","1781956291058","1"
"1726","MSFT","421.1509094238281","17395700.0","simulated","1781956291068","1"
"1726","MSFT","424.6917419433594","15874600.0","simulated","1781956291078","1"
"1726","GOOGL","161.11285400390625","26587700.0","simulated","1781956291088","1"
"1726","GOOGL","158.31072998046875","20715600.0","simulated","1781956291098","1"
"1726","GOOGL","162.55368041992188","40896400.0","simulated","1781956291108","1"
"1726","GOOGL","158.79762268066406","23677300.0","simulated","1781956291118","1"
"1726","AAPL","219.04795837402344","59894900.0","simulated","1781956291128","1"
"1726","AAPL","221.11248779296875","37455600.0","simulated","1781956291138","1"
"1726","AAPL","221.0032958984375","44587100.0","simulated","1781956291148","1"
"1726","JPM","200.05918884277344","8259900.0","simulated","1781956291168","1"
"1726","JPM","199.16268920898438","9054400.0","simulated","1781956291178","1"
"1726","JPM","196.9647674560547","10226700.0","simulated","1781956291188","1"
"1726","JPM","200.37733459472656","8634900.0","simulated","1781956291198","1"
"1726","GS","462.6120300292969","1794500.0","simulated","1781956291208","1"
"1726","GS","481.3873291015625","4452600.0","simulated","1781956291218","1"
"1726","GS","486.6026916503906","3060700.0","simulated","1781956291228","1"
"1726","GS","468.0108337402344","1699500.0","simulated","1781956291238","1"
"1726","MSFT","424.90875244140625","18898000.0","simulated","1781956291248","1"
"1726","MSFT","429.3076171875","55167100.0","simulated","1781956291258","1"
"1726","MSFT","432.6807861328125","21706600.0","simulated","1781956291268","1"
"1726","AAPL","226.50209045410156","318679900.0","simulated","1781956291278","1"
"1726","AAPL","215.17697143554688","45519300.0","simulated","1781956291288","1"
"1726","JPM","201.71728515625","7573300.0","simulated","1781956291300","1"
"1726","JPM","203.49102783203125","20885000.0","simulated","1781956291308","1"
"1726","JPM","202.9029998779297","11635200.0","simulated","1781956291318","1"
"1726","GOOGL","157.05870056152344","18379800.0","simulated","1781956291328","1"
"1726","GOOGL","156.46253967285156","29591200.0","simulated","1781956291338","1"
"1726","GOOGL","150.20242309570313","29607700.0","simulated","1781956291348","1"
"1726","GOOGL","153.71006774902344","29621500.0","simulated","1781956291358","1"
"1726","AAPL","214.71047973632813","59357400.0","simulated","1781956291368","1"
"1726","AAPL","220.84446716308594","36766600.0","simulated","1781956291378","1"
"1727","JPM","199.5868377685547","8540100.0","simulated","1781956291388","1"
"1727","JPM","203.82843017578125","7223500.0","simulated","1781956291398","1"
"1727","MSFT","422.15692138671875","14896100.0","simulated","1781956291408","1"
"1727","MSFT","424.40570068359375","16807300.0","simulated","1781956291428","1"
"1727","MSFT","414.92730712890625","19092900.0","simulated","1781956291438","1"
"1727","MSFT","425.4018859863281","14492000.0","simulated","1781956291448","1"
"1727","GS","474.3465881347656","1763900.0","simulated","1781956291458","1"
"1727","JPM","202.22817993164063","7807500.0","simulated","1781956291468","1"
"1727","JPM","203.97303771972656","7323200.0","simulated","1781956291478","1"
"1727","MSFT","427.57177734375","15128900.0","simulated","1781956291488","1"
"1727","GS","481.464599609375","1420100.0","simulated","1781956291498","1"
"1727","GS","478.1808166503906","1602500.0","simulated","1781956291508","1"
"1727","GS","475.16754150390625","1445100.0","simulated","1781956291518","1"
"1727","GOOGL","165.93211364746094","28338100.0","simulated","1781956291528","1"
"1727","GOOGL","164.79937744140625","20413900.0","simulated","1781956291538","1"
"1727","GS","469.47894287109375","1290600.0","simulated","1781956291548","1"
"1727","GOOGL","161.26190185546875","23332100.0","simulated","1781956291558","1"
"1727","GOOGL","160.82470703125","24150900.0","simulated","1781956291568","1"
"1727","GOOGL","161.69911193847656","20319300.0","simulated","1781956291578","1"
"1727","GOOGL","162.91139221191406","21101300.0","simulated","1781956291588","1"
"1727","GOOGL","164.80929565429688","17760200.0","simulated","1781956291598","1"
"1727","GOOGL","164.80929565429688","15073100.0","simulated","1781956291608","1"
"1727","GS","473.4098205566406","1528600.0","simulated","1781956291618","1"
"1727","GS","479.92901611328125","1378100.0","simulated","1781956291628","1"
"1727","GS","480.4022216796875","953200.0","simulated","1781956291638","1"
"1727","GOOGL","160.46697998046875","18869200.0","simulated","1781956291648","1"
"1727","MSFT","426.19091796875","13396400.0","simulated","1781956291658","1"
"1727","MSFT","423.29119873046875","17015800.0","simulated","1781956291668","1"
"1727","JPM","202.9222869873047","7032500.0","simulated","1781956291688","1"
"1727","JPM","202.62342834472656","8976500.0","simulated","1781956291698","1"
"1727","AAPL","223.9908905029297","34044200.0","simulated","1781956291708","1"
"1727","AAPL","224.78492736816406","54146000.0","simulated","1781956291718","1"
"1727","AAPL","225.8271484375","36636700.0","simulated","1781956291728","1"
"1727","AAPL","224.68572998046875","42308700.0","simulated","1781956291738","1"
"1727","JPM","203.26931762695313","8663800.0","simulated","1781956291748","1"
"1727","JPM","197.84197998046875","7251300.0","simulated","1781956291758","1"
"1727","JPM","199.8278350830078","5810900.0","simulated","1781956291768","1"
"1727","AAPL","225.67825317382813","43556100.0","simulated","1781956291778","1"
"1727","AAPL","226.09512329101563","34026000.0","simulated","1781956291788","1"
"1727","AAPL","224.52688598632813","63285000.0","simulated","1781956291798","1"
"1727","AAPL","225.09262084960938","32880600.0","simulated","1781956291808","1"
"1727","GS","480.9913330078125","1035400.0","simulated","1781956291818","1"
"1727","MSFT","411.4161682128906","16582300.0","simulated","1781956291828","1"
"1727","MSFT","410.8341979980469","13686400.0","simulated","1781956291838","1"
"1727","AAPL","231.266357421875","54541900.0","simulated","1781956291848","1"
"1728","JPM","204.4082794189453","6021800.0","simulated","1781956291858","1"
"1728","JPM","204.58285522460938","6718900.0","simulated","1781956291868","1"
"1728","JPM","206.9979248046875","7024000.0","simulated","1781956291878","1"
"1728","AAPL","225.1125030517578","37245100.0","simulated","1781956291888","1"
"1728","JPM","214.8153839111328","9048900.0","simulated","1781956291898","1"
"1728","AAPL","220.04052734375","39505400.0","simulated","1781956291908","1"
"1728","JPM","215.697998046875","9235800.0","simulated","1781956291918","1"
"1728","JPM","215.6009979248047","18320700.0","simulated","1781956291928","1"
"1728","MSFT","410.36077880859375","19169700.0","simulated","1781956291950","1"
"1728","MSFT","411.7415466308594","14974300.0","simulated","1781956291958","1"
"1728","MSFT","409.029296875","19229300.0","simulated","1781956291968","1"
"1728","JPM","204.8641357421875","10211700.0","simulated","1781956291978","1"
"1728","AAPL","224.0901641845703","31855700.0","simulated","1781956291988","1"
"1728","GOOGL","164.41184997558594","20247200.0","simulated","1781956292008","1"
"1728","AAPL","227.83212280273438","33591100.0","simulated","1781956292008","1"
"1728","AAPL","227.3358154296875","28183500.0","simulated","1781956292018","1"
"1728","AAPL","225.85690307617188","31759200.0","simulated","1781956292028","1"
"1728","AAPL","232.1100311279297","64751400.0","simulated","1781956292038","1"
"1728","AAPL","229.57901000976563","39882100.0","simulated","1781956292058","1"
"1728","GOOGL","163.91497802734375","19016100.0","simulated","1781956292068","1"
"1728","GOOGL","163.3386688232422","23072700.0","simulated","1781956292078","1"
"1728","GS","477.70758056640625","1173300.0","simulated","1781956292088","1"
"1728","GS","479.5909118652344","1296700.0","simulated","1781956292098","1"
