"timestamp","ticker","price","volume","rolling_mean","rolling_std","zscore","rsi","time","diff"
"1719","AAPL","205.70806884765625","241805100.0","206.0302734375","0.3222045898437358","-0.9999999968964259","0.0","1782203617296","-1"
"1719","AAPL","206.35247802734372","80727000.0","206.0302734375","0.3222045898437358","0.9999999968963377","100.0","1782203617296","-1"
"1719","AAPL","206.35247802734372","80727000.0","206.0302734375","0.3222045898437358","0.9999999968963377","100.0","1782203617296","-1"
"1719","AAPL","205.70806884765625","241805100.0","206.0302734375","0.3222045898437358","-0.9999999968964259","0.0","1782203617296","-1"
"1719","AAPL","206.35247802734372","80727000.0","206.0302734375","0.3222045898437358","0.9999999968963377","100.0","1782203617296","-1"
"1719","AAPL","206.35247802734372","80727000.0","206.0302734375","0.3222045898437358","0.9999999968963377","100.0","1782203617296","-1"
"1719","AAPL","205.70806884765625","241805100.0","206.0302734375","0.3222045898437358","-0.9999999968964259","0.0","1782203617296","-1"
"1719","AAPL","205.70806884765625","241805100.0","206.0302734375","0.3222045898437358","-0.9999999968964259","0.0","1782203617296","-1"
"1719","AAPL","206.35247802734372","80727000.0","206.35247802734372","0.0","0.0","50.0","1782203617296","-1"
"1719","AAPL","205.70806884765625","241805100.0","206.0302734375","0.3222045898437358","-0.9999999968964259","0.0","1782203617296","-1"
"1719","AAPL","205.70806884765625","241805100.0","206.0302734375","0.3222045898437358","-0.9999999968964259","100.0","1782203617296","-1"
"1719","AAPL","206.35247802734372","80727000.0","206.0302734375","0.3222045898437358","0.9999999968963377","100.0","1782203617296","-1"
"1719","AAPL","206.35247802734372","80727000.0","206.0302734375","0.3222045898437358","0.9999999968963377","0.0","1782203617296","-1"
"1719","AAPL","206.35247802734372","80727000.0","206.0302734375","0.3222045898437358","0.9999999968963377","100.0","1782203617296","-1"
"1719","AAPL","206.35247802734372","80727000.0","206.0302734375","0.3222045898437358","0.9999999968963377","0.0","1782203617296","-1"
"1719","AAPL","205.70806884765625","241805100.0","206.0302734375","0.3222045898437358","-0.9999999968964259","0.0","1782203617296","-1"
"1719","AAPL","205.70806884765625","241805100.0","206.0302734375","0.3222045898437358","-0.9999999968964259","0.0","1782203617296","-1"
"1719","AAPL","205.70806884765625","241805100.0","206.0302734375","0.3222045898437358","-0.9999999968964259","0.0","1782203617296","-1"
"1720","AAPL","225.61561584472656","64710600.0","212.55872090657553","9.236366344226942","1.4136397854009348","96.8645","1782203617296","1"
"1720","AAPL","205.70806884765625","241805100.0","212.55872090657553","9.236366344226942","-0.7417042376691216","49.1774","1782203617296","1"
"1720","AAPL","206.35247802734372","80727000.0","212.55872090657553","9.236366344226942","-0.6719355477318194","0.0","1782203617296","1"
"1720","AAPL","205.70806884765625","241805100.0","212.55872090657553","9.236366344226942","-0.7417042376691216","0.0","1782203617296","1"
"1720","AAPL","206.35247802734372","80727000.0","212.55872090657553","9.236366344226942","-0.6719355477318194","49.1774","1782203617296","1"
"1720","AAPL","206.35247802734372","80727000.0","212.55872090657553","9.236366344226942","-0.6719355477318194","3.1355","1782203617296","1"
"1720","AAPL","225.61561584472656","64710600.0","212.55872090657553","9.236366344226942","1.4136397854009348","50.8226","1782203617296","1"
"1720","AAPL","206.35247802734372","80727000.0","212.55872090657553","9.236366344226942","-0.6719355477318194","50.8226","1782203617296","1"
"1720","AAPL","225.61561584472656","64710600.0","215.98404693603516","9.63156890869142","0.9999999998961733","100.0","1782203617296","1"
"1720","AAPL","225.61561584472656","64710600.0","212.55872090657553","9.236366344226942","1.4136397854009348","96.8645","1782203617296","1"
"1720","AAPL","225.61561584472656","64710600.0","225.61561584472656","0.0","0.0","50.0","1782203617296","1"
"1720","AAPL","205.70806884765625","241805100.0","212.55872090657553","9.236366344226942","-0.7417042376691216","0.0","1782203617296","1"
"1720","AAPL","206.35247802734372","80727000.0","212.55872090657553","9.236366344226942","-0.6719355477318194","3.1355","1782203617296","1"
"1720","AAPL","205.70806884765625","241805100.0","212.55872090657553","9.236366344226942","-0.7417042376691216","49.1774","1782203617296","1"
"1720","AAPL","205.70806884765625","241805100.0","212.55872090657553","9.236366344226942","-0.7417042376691216","49.1774","1782203617296","1"
"1720","AAPL","206.35247802734372","80727000.0","212.55872090657553","9.236366344226942","-0.6719355477318194","3.1355","1782203617296","1"
"1720","AAPL","206.35247802734372","80727000.0","212.55872090657553","9.236366344226942","-0.6719355477318194","3.1355","1782203617296","1"
"1720","AAPL","206.35247802734372","80727000.0","212.55872090657553","9.236366344226942","-0.6719355477318194","50.8226","1782203617296","1"
"1720","AAPL","205.70806884765625","241805100.0","212.55872090657553","9.236366344226942","-0.7417042376691216","3.1355","1782203617296","1"
"1720","AAPL","225.61561584472656","64710600.0","212.55872090657553","9.236366344226942","1.4136397854009348","49.1774","1782203617296","1"
"1720","AAPL","205.70806884765625","241805100.0","212.55872090657553","9.236366344226942","-0.7417042376691216","3.1355","1782203617306","-1"
"1720","AAPL","225.61561584472656","64710600.0","212.55872090657553","9.236366344226942","1.4136397854009348","49.1774","1782203617306","-1"
"1720","AAPL","206.35247802734372","80727000.0","212.55872090657553","9.236366344226942","-0.6719355477318194","3.1355","1782203617306","-1"
"1720","AAPL","206.35247802734372","80727000.0","212.55872090657553","9.236366344226942","-0.6719355477318194","50.8226","1782203617306","-1"
"1720","AAPL","205.70806884765625","241805100.0","212.55872090657553","9.236366344226942","-0.7417042376691216","49.1774","1782203617306","-1"
"1720","AAPL","206.35247802734372","80727000.0","212.55872090657553","9.236366344226942","-0.6719355477318194","3.1355","1782203617306","-1"
"1720","AAPL","206.35247802734372","80727000.0","212.55872090657553","9.236366344226942","-0.6719355477318194","3.1355","1782203617306","-1"
"1720","AAPL","205.70806884765625","241805100.0","212.55872090657553","9.236366344226942","-0.7417042376691216","49.1774","1782203617306","-1"
"1720","AAPL","225.61561584472656","64710600.0","225.61561584472656","0.0","0.0","50.0","1782203617306","-1"
"1720","AAPL","205.70806884765625","241805100.0","212.55872090657553","9.236366344226942","-0.7417042376691216","0.0","1782203617306","-1"
"1720","AAPL","225.61561584472656","64710600.0","215.98404693603516","9.63156890869142","0.9999999998961733","100.0","1782203617306","-1"
"1720","AAPL","225.61561584472656","64710600.0","212.55872090657553","9.236366344226942","1.4136397854009348","96.8645","1782203617306","-1"
"1720","AAPL","225.61561584472656","64710600.0","212.55872090657553","9.236366344226942","1.4136397854009348","50.8226","1782203617306","-1"
"1720","AAPL","206.35247802734372","80727000.0","212.55872090657553","9.236366344226942","-0.6719355477318194","50.8226","1782203617306","-1"
"1720","AAPL","206.35247802734372","80727000.0","212.55872090657553","9.236366344226942","-0.6719355477318194","49.1774","1782203617306","-1"
"1720","AAPL","206.35247802734372","80727000.0","212.55872090657553","9.236366344226942","-0.6719355477318194","3.1355","1782203617306","-1"
"1720","AAPL","206.35247802734372","80727000.0","212.55872090657553","9.236366344226942","-0.6719355477318194","0.0","1782203617306","-1"
"1720","AAPL","205.70806884765625","241805100.0","212.55872090657553","9.236366344226942","-0.7417042376691216","0.0","1782203617306","-1"
"1720","AAPL","225.61561584472656","64710600.0","212.55872090657553","9.236366344226942","1.4136397854009348","96.8645","1782203617306","-1"
"1721","AAPL","232.3869781494141","62631300.0","217.51578521728516","11.734577417832735","1.2672968443041048","97.6415","1782203617306","1"
"1721","AAPL","232.3869781494141","62631300.0","217.51578521728516","11.734577417832735","1.2672968443041048","57.2675","1782203617306","1"
"1721","AAPL","205.70806884765625","241805100.0","217.51578521728516","11.734577417832735","-1.0062327724455413","20.2431","1782203617306","1"
"1721","AAPL","232.3869781494141","62631300.0","217.51578521728516","11.734577417832735","1.2672968443041048","69.7682","1782203617306","1"
"1721","AAPL","206.35247802734372","80727000.0","217.51578521728516","11.734577417832735","-0.9513173582225063","21.7505","1782203617306","1"
"1721","AAPL","225.61561584472656","64710600.0","217.51578521728516","11.734577417832735","0.6902532863639426","50.6112","1782203617306","1"
"1721","AAPL","232.3869781494141","62631300.0","217.51578521728516","11.734577417832735","1.2672968443041048","50.6112","1782203617306","1"
"1721","AAPL","232.3869781494141","62631300.0","221.45169067382813","11.028825980830165","0.9915187249850254","100.0","1782203617306","1"
"1721","AAPL","225.61561584472656","64710600.0","217.51578521728516","11.734577417832735","0.6902532863639426","63.2628","1782203617306","1"
"1721","AAPL","225.61561584472656","64710600.0","229.0012969970703","3.385681152343764","-0.9999999997046343","0.0","1782203617306","1"
"1721","AAPL","205.70806884765625","241805100.0","217.51578521728516","11.734577417832735","-1.0062327724455413","0.0","1782203617306","1"
"1721","AAPL","206.35247802734372","80727000.0","217.51578521728516","11.734577417832735","-0.9513173582225063","36.7372","1782203617306","1"
"1721","AAPL","232.3869781494141","62631300.0","217.51578521728516","11.734577417832735","1.2672968443041048","69.7682","1782203617306","1"
"1721","AAPL","232.3869781494141","62631300.0","232.3869781494141","0.0","0.0","50.0","1782203617306","1"
"1721","AAPL","205.70806884765625","241805100.0","217.51578521728516","11.734577417832735","-1.0062327724455413","49.3888","1782203617306","1"
"1721","AAPL","206.35247802734372","80727000.0","217.51578521728516","11.734577417832735","-0.9513173582225063","57.2675","1782203617306","1"
"1721","AAPL","206.35247802734372","80727000.0","217.51578521728516","11.734577417832735","-0.9513173582225063","2.3585","1782203617306","1"
"1721","AAPL","206.35247802734372","80727000.0","217.51578521728516","11.734577417832735","-0.9513173582225063","70.4577","1782203617306","1"
"1721","AAPL","205.70806884765625","241805100.0","217.51578521728516","11.734577417832735","-1.0062327724455413","2.3585","1782203617306","1"
"1721","AAPL","225.61561584472656","64710600.0","217.51578521728516","11.734577417832735","0.6902532863639426","49.3888","1782203617306","1"
"1721","AAPL","205.70806884765625","241805100.0","217.51578521728516","11.734577417832735","-1.0062327724455413","2.3585","1782203617316","-1"
"1721","AAPL","225.61561584472656","64710600.0","217.51578521728516","11.734577417832735","0.6902532863639426","49.3888","1782203617316","-1"
"1721","AAPL","206.35247802734372","80727000.0","217.51578521728516","11.734577417832735","-0.9513173582225063","2.3585","1782203617316","-1"
"1721","AAPL","206.35247802734372","80727000.0","217.51578521728516","11.734577417832735","-0.9513173582225063","57.2675","1782203617316","-1"
"1721","AAPL","205.70806884765625","241805100.0","217.51578521728516","11.734577417832735","-1.0062327724455413","49.3888","1782203617316","-1"
"1721","AAPL","232.3869781494141","62631300.0","232.3869781494141","0.0","0.0","50.0","1782203617316","-1"
"1721","AAPL","206.35247802734372","80727000.0","217.51578521728516","11.734577417832735","-0.9513173582225063","36.7372","1782203617316","-1"
"1721","AAPL","232.3869781494141","62631300.0","217.51578521728516","11.734577417832735","1.2672968443041048","69.7682","1782203617316","-1"
"1721","AAPL","205.70806884765625","241805100.0","217.51578521728516","11.734577417832735","-1.0062327724455413","0.0","1782203617316","-1"
"1721","AAPL","225.61561584472656","64710600.0","229.0012969970703","3.385681152343764","-0.9999999997046343","0.0","1782203617316","-1"
"1721","AAPL","225.61561584472656","64710600.0","217.51578521728516","11.734577417832735","0.6902532863639426","63.2628","1782203617316","-1"
"1721","AAPL","232.3869781494141","62631300.0","221.45169067382813","11.028825980830165","0.9915187249850254","100.0","1782203617316","-1"
"1721","AAPL","232.3869781494141","62631300.0","217.51578521728516","11.734577417832735","1.2672968443041048","50.6112","1782203617316","-1"
"1721","AAPL","225.61561584472656","64710600.0","217.51578521728516","11.734577417832735","0.6902532863639426","50.6112","1782203617316","-1"
"1721","AAPL","206.35247802734372","80727000.0","217.51578521728516","11.734577417832735","-0.9513173582225063","21.7505","1782203617316","-1"
"1721","AAPL","232.3869781494141","62631300.0","217.51578521728516","11.734577417832735","1.2672968443041048","69.7682","1782203617316","-1"
"1721","AAPL","205.70806884765625","241805100.0","217.51578521728516","11.734577417832735","-1.0062327724455413","20.2431","1782203617316","-1"
"1721","AAPL","232.3869781494141","62631300.0","217.51578521728516","11.734577417832735","1.2672968443041048","57.2675","1782203617316","-1"
"1721","AAPL","232.3869781494141","62631300.0","217.51578521728516","11.734577417832735","1.2672968443041048","97.6415","1782203617316","-1"
"1722","AAPL","208.0180511474609","63516400.0","215.61623840332032","11.162139496255367","-0.6807106520867003","57.2675","1782203617316","1"
"1722","AAPL","232.3869781494141","62631300.0","215.61623840332032","11.162139496255367","1.5024664178598992","92.0315","1782203617316","1"
"1722","AAPL","232.3869781494141","62631300.0","215.61623840332032","11.162139496255367","1.5024664178598992","50.9231","1782203617316","1"
"1722","AAPL","205.70806884765625","241805100.0","215.61623840332032","11.162139496255367","-0.887658639107706","35.4997","1782203617316","1"
"1722","AAPL","225.61561584472656","64710600.0","215.61623840332032","11.162139496255367","0.8958298222186671","48.4865","1782203617316","1"
"1722","AAPL","206.35247802734372","80727000.0","215.61623840332032","11.162139496255367","-0.8299269488841675","36.0996","1782203617316","1"
"1722","AAPL","208.0180511474609","63516400.0","218.09328079223633","11.183157098283841","-0.9009289197431222","51.6522","1782203617316","1"
"1722","AAPL","208.0180511474609","63516400.0","215.61623840332032","11.162139496255367","-0.6807106520867003","52.124","1782203617316","1"
"1722","AAPL","225.61561584472656","64710600.0","222.0068817138672","10.270617389006782","0.3513648687147708","41.9324","1782203617316","1"
"1722","AAPL","225.61561584472656","64710600.0","215.61623840332032","11.162139496255367","0.8958298222186671","63.2628","1782203617316","1"
"1722","AAPL","208.0180511474609","63516400.0","208.0180511474609","0.0","0.0","50.0","1782203617316","1"
"1722","AAPL","205.70806884765625","241805100.0","215.61623840332032","11.162139496255367","-0.887658639107706","5.5501","1782203617316","1"
"1722","AAPL","206.35247802734372","80727000.0","215.61623840332032","11.162139496255367","-0.8299269488841675","36.7372","1782203617316","1"
"1722","AAPL","232.3869781494141","62631300.0","215.61623840332032","11.162139496255367","1.5024664178598992","68.047","1782203617316","1"
"1722","AAPL","205.70806884765625","241805100.0","215.61623840332032","11.162139496255367","-0.887658639107706","49.3888","1782203617316","1"
"1722","AAPL","232.3869781494141","62631300.0","220.2025146484375","12.184463500976591","0.9999999999179283","100.0","1782203617316","1"
"1722","AAPL","206.35247802734372","80727000.0","215.61623840332032","11.162139496255367","-0.8299269488841675","7.5355","1782203617316","1"
"1722","AAPL","206.35247802734372","80727000.0","215.61623840332032","11.162139496255367","-0.8299269488841675","57.2675","1782203617316","1"
"1722","AAPL","208.0180511474609","63516400.0","215.61623840332032","11.162139496255367","-0.6807106520867003","7.9685","1782203617316","1"
"1722","AAPL","208.0180511474609","63516400.0","215.61623840332032","11.162139496255367","-0.6807106520867003","51.5135","1782203617316","1"
"1722","AAPL","208.0180511474609","63516400.0","215.61623840332032","11.162139496255367","-0.6807106520867003","7.9685","1782203617326","-1"
"1722","AAPL","208.0180511474609","63516400.0","215.61623840332032","11.162139496255367","-0.6807106520867003","51.5135","1782203617326","-1"
"1722","AAPL","205.70806884765625","241805100.0","215.61623840332032","11.162139496255367","-0.887658639107706","49.3888","1782203617326","-1"
"1722","AAPL","206.35247802734372","80727000.0","215.61623840332032","11.162139496255367","-0.8299269488841675","57.2675","1782203617326","-1"
"1722","AAPL","206.35247802734372","80727000.0","215.61623840332032","11.162139496255367","-0.8299269488841675","36.7372","1782203617326","-1"
"1722","AAPL","232.3869781494141","62631300.0","220.2025146484375","12.184463500976591","0.9999999999179283","100.0","1782203617326","-1"
"1722","AAPL","208.0180511474609","63516400.0","208.0180511474609","0.0","0.0","50.0","1782203617326","-1"
"1722","AAPL","232.3869781494141","62631300.0","215.61623840332032","11.162139496255367","1.5024664178598992","68.047","1782203617326","-1"
"1722","AAPL","225.61561584472656","64710600.0","222.0068817138672","10.270617389006782","0.3513648687147708","41.9324","1782203617326","-1"
"1722","AAPL","205.70806884765625","241805100.0","215.61623840332032","11.162139496255367","-0.887658639107706","5.5501","1782203617326","-1"
"1722","AAPL","208.0180511474609","63516400.0","218.09328079223633","11.183157098283841","-0.9009289197431222","51.6522","1782203617326","-1"
"1722","AAPL","225.61561584472656","64710600.0","215.61623840332032","11.162139496255367","0.8958298222186671","63.2628","1782203617326","-1"
"1722","AAPL","225.61561584472656","64710600.0","215.61623840332032","11.162139496255367","0.8958298222186671","48.4865","1782203617326","-1"
"1722","AAPL","208.0180511474609","63516400.0","215.61623840332032","11.162139496255367","-0.6807106520867003","52.124","1782203617326","-1"
"1722","AAPL","232.3869781494141","62631300.0","215.61623840332032","11.162139496255367","1.5024664178598992","50.9231","1782203617326","-1"
"1722","AAPL","206.35247802734372","80727000.0","215.61623840332032","11.162139496255367","-0.8299269488841675","36.0996","1782203617326","-1"
"1722","AAPL","208.0180511474609","63516400.0","215.61623840332032","11.162139496255367","-0.6807106520867003","57.2675","1782203617326","-1"
"1722","AAPL","205.70806884765625","241805100.0","215.61623840332032","11.162139496255367","-0.887658639107706","35.4997","1782203617326","-1"
"1722","AAPL","232.3869781494141","62631300.0","215.61623840332032","11.162139496255367","1.5024664178598992","92.0315","1782203617326","-1"
"1723","AAPL","232.3869781494141","62631300.0","216.854860941569","10.559295781735397","1.4709425256597441","69.5327","1782203617326","1"
"1723","AAPL","208.0180511474609","63516400.0","216.854860941569","10.559295781735397","-0.8368749181698656","59.4997","1782203617326","1"
"1723","AAPL","205.70806884765625","241805100.0","216.854860941569","10.559295781735397","-1.0556378307100667","37.8253","1782203617326","1"
"1723","AAPL","232.3869781494141","62631300.0","216.854860941569","10.559295781735397","1.4709425256597441","50.9231","1782203617326","1"
"1723","AAPL","206.35247802734372","80727000.0","216.854860941569","10.559295781735397","-0.9946101643820632","38.3829","1782203617326","1"
"1723","AAPL","225.61561584472656","64710600.0","216.854860941569","10.559295781735397","0.8296722701414921","49.0212","1782203617326","1"
"1723","AAPL","208.0180511474609","63516400.0","216.854860941569","10.559295781735397","-0.8368749181698656","51.9407","1782203617326","1"
"1723","AAPL","208.0180511474609","63516400.0","219.08421936035157","10.196972056989766","-1.0852406135819348","51.6522","1782203617326","1"
"1723","AAPL","225.61561584472656","64710600.0","216.854860941569","10.559295781735397","0.8296722701414921","51.4374","1782203617326","1"
"1723","AAPL","225.61561584472656","64710600.0","222.26715469360352","8.906032350910749","0.3759767558451154","52.5023","1782203617326","1"
"1723","AAPL","205.70806884765625","241805100.0","216.854860941569","10.559295781735397","-1.0556378307100667","27.7934","1782203617326","1"
"1723","AAPL","208.0180511474609","63516400.0","215.53301239013672","7.5149612426757955","-0.999999999866934","0.0","1782203617326","1"
"1723","AAPL","232.3869781494141","62631300.0","216.854860941569","10.559295781735397","1.4709425256597441","68.047","1782203617326","1"
"1723","AAPL","206.35247802734372","80727000.0","216.854860941569","10.559295781735397","-0.9946101643820632","38.8976","1782203617326","1"
"1723","AAPL","223.0479736328125","46414000.0","221.1510009765625","10.038593186648908","0.18896797796168896","72.2943","1782203617326","1"
"1723","AAPL","205.70806884765625","241805100.0","216.854860941569","10.559295781735397","-1.0556378307100667","49.3888","1782203617326","1"
"1723","AAPL","223.0479736328125","46414000.0","216.854860941569","10.559295781735397","0.5865081174607618","47.7044","1782203617326","1"
"1723","AAPL","223.0479736328125","46414000.0","223.0479736328125","0.0","0.0","50.0","1782203617326","1"
"1723","AAPL","208.0180511474609","63516400.0","216.854860941569","10.559295781735397","-0.8368749181698656","14.2938","1782203617326","1"
"1723","AAPL","208.0180511474609","63516400.0","216.854860941569","10.559295781735397","-0.8368749181698656","50.9788","1782203617326","1"
"1723","AAPL","208.0180511474609","63516400.0","216.854860941569","10.559295781735397","-0.8368749181698656","14.2938","1782203617336","-1"
"1723","AAPL","208.0180511474609","63516400.0","216.854860941569","10.559295781735397","-0.8368749181698656","50.9788","1782203617336","-1"
"1723","AAPL","205.70806884765625","241805100.0","216.854860941569","10.559295781735397","-1.0556378307100667","49.3888","1782203617336","-1"
"1723","AAPL","223.0479736328125","46414000.0","223.0479736328125","0.0","0.0","50.0","1782203617336","-1"
"1723","AAPL","208.0180511474609","63516400.0","215.53301239013672","7.5149612426757955","-0.999999999866934","0.0","1782203617336","-1"
"1723","AAPL","223.0479736328125","46414000.0","216.854860941569","10.559295781735397","0.5865081174607618","47.7044","1782203617336","-1"
"1723","AAPL","225.61561584472656","64710600.0","222.26715469360352","8.906032350910749","0.3759767558451154","52.5023","1782203617336","-1"
"1723","AAPL","223.0479736328125","46414000.0","221.1510009765625","10.038593186648908","0.18896797796168896","72.2943","1782203617336","-1"
"1723","AAPL","208.0180511474609","63516400.0","219.08421936035157","10.196972056989766","-1.0852406135819348","51.6522","1782203617336","-1"
"1723","AAPL","232.3869781494141","62631300.0","216.854860941569","10.559295781735397","1.4709425256597441","68.047","1782203617336","-1"
"1723","AAPL","225.61561584472656","64710600.0","216.854860941569","10.559295781735397","0.8296722701414921","49.0212","1782203617336","-1"
"1723","AAPL","205.70806884765625","241805100.0","216.854860941569","10.559295781735397","-1.0556378307100667","27.7934","1782203617336","-1"
"1723","AAPL","232.3869781494141","62631300.0","216.854860941569","10.559295781735397","1.4709425256597441","50.9231","1782203617336","-1"
"1723","AAPL","225.61561584472656","64710600.0","216.854860941569","10.559295781735397","0.8296722701414921","51.4374","1782203617336","-1"
"1723","AAPL","208.0180511474609","63516400.0","216.854860941569","10.559295781735397","-0.8368749181698656","59.4997","1782203617336","-1"
"1723","AAPL","208.0180511474609","63516400.0","216.854860941569","10.559295781735397","-0.8368749181698656","51.9407","1782203617336","-1"
"1723","AAPL","232.3869781494141","62631300.0","216.854860941569","10.559295781735397","1.4709425256597441","69.5327","1782203617336","-1"
"1723","AAPL","206.35247802734372","80727000.0","216.854860941569","10.559295781735397","-0.9946101643820632","38.3829","1782203617336","-1"
"1723","AAPL","205.70806884765625","241805100.0","216.854860941569","10.559295781735397","-1.0556378307100667","37.8253","1782203617336","-1"
"1724","AAPL","205.70806884765625","241805100.0","217.993403843471","10.16602269393245","-1.2084701524361854","36.9046","1782203617336","1"
"1724","AAPL","232.3869781494141","62631300.0","217.993403843471","10.16602269393245","1.4158510892483058","68.48","1782203617336","1"
"1724","AAPL","206.35247802734372","80727000.0","217.993403843471","10.16602269393245","-1.1450816278356357","37.4568","1782203617336","1"
"1724","AAPL","224.8246612548828","30299000.0","217.993403843471","10.16602269393245","0.6719695220449454","59.4997","1782203617336","1"
"1724","AAPL","208.0180511474609","63516400.0","217.993403843471","10.16602269393245","-0.981244385868092","51.9407","1782203617336","1"
"1724","AAPL","232.3869781494141","62631300.0","217.993403843471","10.16602269393245","1.4158510892483058","42.2686","1782203617336","1"
"1724","AAPL","225.61561584472656","64710600.0","217.993403843471","10.16602269393245","0.7497732623649453","50.4341","1782203617336","1"
"1724","AAPL","225.61561584472656","64710600.0","217.993403843471","10.16602269393245","0.7497732623649453","49.0604","1782203617336","1"
"1724","AAPL","205.70806884765625","241805100.0","217.993403843471","10.16602269393245","-1.2084701524361854","29.0337","1782203617336","1"
"1724","AAPL","208.0180511474609","63516400.0","220.04095967610678","9.551193264097877","-1.2587860170917256","51.6522","1782203617336","1"
"1724","AAPL","232.3869781494141","62631300.0","217.993403843471","10.16602269393245","1.4158510892483058","68.047","1782203617336","1"
"1724","AAPL","224.8246612548828","30299000.0","222.77865600585938","8.03121809927566","0.25475652926835735","51.7052","1782203617336","1"
"1724","AAPL","223.0479736328125","46414000.0","222.06941604614258","8.83801298909267","0.11072144697760411","48.2414","1782203617336","1"
"1724","AAPL","224.8246612548828","30299000.0","218.6302286783854","7.538916309722441","0.8216608755408513","52.7903","1782203617336","1"
"1724","AAPL","223.0479736328125","46414000.0","217.993403843471","10.16602269393245","0.49720229248171083","48.6176","1782203617336","1"
"1724","AAPL","224.8246612548828","30299000.0","217.993403843471","10.16602269393245","0.6719695220449454","62.8583","1782203617336","1"
"1724","AAPL","223.0479736328125","46414000.0","223.93631744384766","0.8883438110351563","-0.9999999988743098","0.0","1782203617336","1"
"1724","AAPL","208.0180511474609","63516400.0","217.993403843471","10.16602269393245","-0.981244385868092","14.2938","1782203617336","1"
"1724","AAPL","208.0180511474609","63516400.0","217.993403843471","10.16602269393245","-0.981244385868092","59.0648","1782203617336","1"
"1724","AAPL","224.8246612548828","30299000.0","224.8246612548828","0.0","0.0","50.0","1782203617336","1"
"1724","AAPL","208.0180511474609","63516400.0","217.993403843471","10.16602269393245","-0.981244385868092","14.2938","1782203617346","-1"
"1724","AAPL","224.8246612548828","30299000.0","224.8246612548828","0.0","0.0","50.0","1782203617346","-1"
"1724","AAPL","224.8246612548828","30299000.0","217.993403843471","10.16602269393245","0.6719695220449454","62.8583","1782203617346","-1"
"1724","AAPL","208.0180511474609","63516400.0","217.993403843471","10.16602269393245","-0.981244385868092","59.0648","1782203617346","-1"
"1724","AAPL","224.8246612548828","30299000.0","218.6302286783854","7.538916309722441","0.8216608755408513","52.7903","1782203617346","-1"
"1724","AAPL","223.0479736328125","46414000.0","223.93631744384766","0.8883438110351563","-0.9999999988743098","0.0","1782203617346","-1"
"1724","AAPL","224.8246612548828","30299000.0","222.77865600585938","8.03121809927566","0.25475652926835735","51.7052","1782203617346","-1"
"1724","AAPL","223.0479736328125","46414000.0","217.993403843471","10.16602269393245","0.49720229248171083","48.6176","1782203617346","-1"
